Current time: 0
Clientii ce asteapta: 
Task{id=38, arrivalTime=10, serviceTime=5}
Task{id=111, arrivalTime=25, serviceTime=8}
Task{id=197, arrivalTime=25, serviceTime=5}
Task{id=240, arrivalTime=25, serviceTime=4}
Task{id=289, arrivalTime=25, serviceTime=6}
Task{id=314, arrivalTime=25, serviceTime=6}
Task{id=498, arrivalTime=25, serviceTime=5}
Task{id=562, arrivalTime=25, serviceTime=4}
Task{id=735, arrivalTime=25, serviceTime=4}
Task{id=739, arrivalTime=25, serviceTime=6}
Task{id=830, arrivalTime=25, serviceTime=4}
Task{id=955, arrivalTime=25, serviceTime=4}
Task{id=108, arrivalTime=26, serviceTime=6}
Task{id=317, arrivalTime=26, serviceTime=5}
Task{id=500, arrivalTime=26, serviceTime=7}
Task{id=506, arrivalTime=26, serviceTime=5}
Task{id=568, arrivalTime=26, serviceTime=4}
Task{id=586, arrivalTime=26, serviceTime=3}
Task{id=722, arrivalTime=26, serviceTime=3}
Task{id=760, arrivalTime=26, serviceTime=5}
Task{id=771, arrivalTime=26, serviceTime=3}
Task{id=945, arrivalTime=26, serviceTime=4}
Task{id=990, arrivalTime=26, serviceTime=8}
Task{id=168, arrivalTime=27, serviceTime=8}
Task{id=201, arrivalTime=27, serviceTime=6}
Task{id=225, arrivalTime=27, serviceTime=5}
Task{id=305, arrivalTime=27, serviceTime=4}
Task{id=386, arrivalTime=27, serviceTime=7}
Task{id=555, arrivalTime=27, serviceTime=6}
Task{id=609, arrivalTime=27, serviceTime=8}
Task{id=664, arrivalTime=27, serviceTime=5}
Task{id=701, arrivalTime=27, serviceTime=5}
Task{id=788, arrivalTime=27, serviceTime=5}
Task{id=800, arrivalTime=27, serviceTime=5}
Task{id=802, arrivalTime=27, serviceTime=5}
Task{id=1, arrivalTime=28, serviceTime=5}
Task{id=56, arrivalTime=28, serviceTime=6}
Task{id=126, arrivalTime=28, serviceTime=8}
Task{id=274, arrivalTime=28, serviceTime=3}
Task{id=397, arrivalTime=28, serviceTime=5}
Task{id=401, arrivalTime=28, serviceTime=5}
Task{id=458, arrivalTime=28, serviceTime=3}
Task{id=477, arrivalTime=28, serviceTime=7}
Task{id=628, arrivalTime=28, serviceTime=8}
Task{id=720, arrivalTime=28, serviceTime=8}
Task{id=905, arrivalTime=28, serviceTime=3}
Task{id=948, arrivalTime=28, serviceTime=7}
Task{id=962, arrivalTime=28, serviceTime=6}
Task{id=985, arrivalTime=28, serviceTime=8}
Task{id=46, arrivalTime=29, serviceTime=6}
Task{id=165, arrivalTime=29, serviceTime=5}
Task{id=288, arrivalTime=29, serviceTime=3}
Task{id=293, arrivalTime=29, serviceTime=4}
Task{id=303, arrivalTime=29, serviceTime=3}
Task{id=352, arrivalTime=29, serviceTime=5}
Task{id=433, arrivalTime=29, serviceTime=3}
Task{id=502, arrivalTime=29, serviceTime=5}
Task{id=589, arrivalTime=29, serviceTime=7}
Task{id=717, arrivalTime=29, serviceTime=6}
Task{id=793, arrivalTime=29, serviceTime=4}
Task{id=829, arrivalTime=29, serviceTime=6}
Task{id=944, arrivalTime=29, serviceTime=6}
Task{id=989, arrivalTime=29, serviceTime=4}
Task{id=36, arrivalTime=30, serviceTime=3}
Task{id=131, arrivalTime=30, serviceTime=6}
Task{id=159, arrivalTime=30, serviceTime=3}
Task{id=169, arrivalTime=30, serviceTime=5}
Task{id=175, arrivalTime=30, serviceTime=6}
Task{id=216, arrivalTime=30, serviceTime=5}
Task{id=356, arrivalTime=30, serviceTime=3}
Task{id=448, arrivalTime=30, serviceTime=5}
Task{id=457, arrivalTime=30, serviceTime=4}
Task{id=639, arrivalTime=30, serviceTime=5}
Task{id=698, arrivalTime=30, serviceTime=6}
Task{id=789, arrivalTime=30, serviceTime=6}
Task{id=901, arrivalTime=30, serviceTime=7}
Task{id=902, arrivalTime=30, serviceTime=5}
Task{id=39, arrivalTime=31, serviceTime=5}
Task{id=40, arrivalTime=31, serviceTime=6}
Task{id=172, arrivalTime=31, serviceTime=5}
Task{id=242, arrivalTime=31, serviceTime=5}
Task{id=487, arrivalTime=31, serviceTime=7}
Task{id=527, arrivalTime=31, serviceTime=4}
Task{id=549, arrivalTime=31, serviceTime=6}
Task{id=574, arrivalTime=31, serviceTime=3}
Task{id=596, arrivalTime=31, serviceTime=4}
Task{id=641, arrivalTime=31, serviceTime=6}
Task{id=740, arrivalTime=31, serviceTime=3}
Task{id=825, arrivalTime=31, serviceTime=4}
Task{id=973, arrivalTime=31, serviceTime=4}
Task{id=65, arrivalTime=32, serviceTime=5}
Task{id=104, arrivalTime=32, serviceTime=4}
Task{id=202, arrivalTime=32, serviceTime=3}
Task{id=295, arrivalTime=32, serviceTime=3}
Task{id=332, arrivalTime=32, serviceTime=4}
Task{id=456, arrivalTime=32, serviceTime=8}
Task{id=755, arrivalTime=32, serviceTime=4}
Task{id=783, arrivalTime=32, serviceTime=5}
Task{id=805, arrivalTime=32, serviceTime=4}
Task{id=822, arrivalTime=32, serviceTime=6}
Task{id=869, arrivalTime=32, serviceTime=7}
Task{id=950, arrivalTime=32, serviceTime=3}
Task{id=244, arrivalTime=33, serviceTime=3}
Task{id=292, arrivalTime=33, serviceTime=8}
Task{id=369, arrivalTime=33, serviceTime=7}
Task{id=373, arrivalTime=33, serviceTime=4}
Task{id=405, arrivalTime=33, serviceTime=3}
Task{id=482, arrivalTime=33, serviceTime=7}
Task{id=567, arrivalTime=33, serviceTime=4}
Task{id=681, arrivalTime=33, serviceTime=5}
Task{id=791, arrivalTime=33, serviceTime=7}
Task{id=141, arrivalTime=34, serviceTime=5}
Task{id=262, arrivalTime=34, serviceTime=7}
Task{id=272, arrivalTime=34, serviceTime=5}
Task{id=273, arrivalTime=34, serviceTime=5}
Task{id=318, arrivalTime=34, serviceTime=4}
Task{id=335, arrivalTime=34, serviceTime=3}
Task{id=388, arrivalTime=34, serviceTime=4}
Task{id=501, arrivalTime=34, serviceTime=8}
Task{id=780, arrivalTime=34, serviceTime=5}
Task{id=879, arrivalTime=34, serviceTime=4}
Task{id=32, arrivalTime=35, serviceTime=4}
Task{id=92, arrivalTime=35, serviceTime=4}
Task{id=98, arrivalTime=35, serviceTime=4}
Task{id=117, arrivalTime=35, serviceTime=8}
Task{id=151, arrivalTime=35, serviceTime=8}
Task{id=593, arrivalTime=35, serviceTime=7}
Task{id=604, arrivalTime=35, serviceTime=3}
Task{id=613, arrivalTime=35, serviceTime=4}
Task{id=677, arrivalTime=35, serviceTime=3}
Task{id=827, arrivalTime=35, serviceTime=3}
Task{id=52, arrivalTime=36, serviceTime=6}
Task{id=176, arrivalTime=36, serviceTime=4}
Task{id=185, arrivalTime=36, serviceTime=8}
Task{id=337, arrivalTime=36, serviceTime=3}
Task{id=616, arrivalTime=36, serviceTime=5}
Task{id=674, arrivalTime=36, serviceTime=4}
Task{id=778, arrivalTime=36, serviceTime=4}
Task{id=826, arrivalTime=36, serviceTime=8}
Task{id=872, arrivalTime=36, serviceTime=5}
Task{id=886, arrivalTime=36, serviceTime=4}
Task{id=992, arrivalTime=36, serviceTime=6}
Task{id=136, arrivalTime=37, serviceTime=7}
Task{id=291, arrivalTime=37, serviceTime=4}
Task{id=300, arrivalTime=37, serviceTime=3}
Task{id=399, arrivalTime=37, serviceTime=4}
Task{id=489, arrivalTime=37, serviceTime=5}
Task{id=504, arrivalTime=37, serviceTime=7}
Task{id=619, arrivalTime=37, serviceTime=6}
Task{id=810, arrivalTime=37, serviceTime=3}
Task{id=914, arrivalTime=37, serviceTime=6}
Task{id=85, arrivalTime=38, serviceTime=4}
Task{id=309, arrivalTime=38, serviceTime=8}
Task{id=355, arrivalTime=38, serviceTime=3}
Task{id=428, arrivalTime=38, serviceTime=3}
Task{id=561, arrivalTime=38, serviceTime=5}
Task{id=592, arrivalTime=38, serviceTime=8}
Task{id=656, arrivalTime=38, serviceTime=7}
Task{id=819, arrivalTime=38, serviceTime=5}
Task{id=837, arrivalTime=38, serviceTime=7}
Task{id=855, arrivalTime=38, serviceTime=8}
Task{id=913, arrivalTime=38, serviceTime=3}
Task{id=926, arrivalTime=38, serviceTime=5}
Task{id=188, arrivalTime=39, serviceTime=5}
Task{id=252, arrivalTime=39, serviceTime=8}
Task{id=280, arrivalTime=39, serviceTime=3}
Task{id=329, arrivalTime=39, serviceTime=3}
Task{id=488, arrivalTime=39, serviceTime=4}
Task{id=552, arrivalTime=39, serviceTime=5}
Task{id=600, arrivalTime=39, serviceTime=3}
Task{id=732, arrivalTime=39, serviceTime=5}
Task{id=23, arrivalTime=40, serviceTime=4}
Task{id=25, arrivalTime=40, serviceTime=5}
Task{id=101, arrivalTime=40, serviceTime=6}
Task{id=239, arrivalTime=40, serviceTime=5}
Task{id=327, arrivalTime=40, serviceTime=3}
Task{id=394, arrivalTime=40, serviceTime=3}
Task{id=470, arrivalTime=40, serviceTime=8}
Task{id=598, arrivalTime=40, serviceTime=3}
Task{id=626, arrivalTime=40, serviceTime=7}
Task{id=659, arrivalTime=40, serviceTime=5}
Task{id=727, arrivalTime=40, serviceTime=3}
Task{id=729, arrivalTime=40, serviceTime=5}
Task{id=898, arrivalTime=40, serviceTime=5}
Task{id=19, arrivalTime=41, serviceTime=5}
Task{id=51, arrivalTime=41, serviceTime=4}
Task{id=103, arrivalTime=41, serviceTime=4}
Task{id=114, arrivalTime=41, serviceTime=3}
Task{id=350, arrivalTime=41, serviceTime=4}
Task{id=539, arrivalTime=41, serviceTime=5}
Task{id=646, arrivalTime=41, serviceTime=3}
Task{id=724, arrivalTime=41, serviceTime=8}
Task{id=908, arrivalTime=41, serviceTime=3}
Task{id=911, arrivalTime=41, serviceTime=5}
Task{id=9, arrivalTime=42, serviceTime=3}
Task{id=29, arrivalTime=42, serviceTime=5}
Task{id=61, arrivalTime=42, serviceTime=3}
Task{id=63, arrivalTime=42, serviceTime=5}
Task{id=204, arrivalTime=42, serviceTime=7}
Task{id=208, arrivalTime=42, serviceTime=4}
Task{id=268, arrivalTime=42, serviceTime=7}
Task{id=425, arrivalTime=42, serviceTime=4}
Task{id=434, arrivalTime=42, serviceTime=5}
Task{id=436, arrivalTime=42, serviceTime=8}
Task{id=446, arrivalTime=42, serviceTime=4}
Task{id=492, arrivalTime=42, serviceTime=5}
Task{id=597, arrivalTime=42, serviceTime=8}
Task{id=688, arrivalTime=42, serviceTime=4}
Task{id=767, arrivalTime=42, serviceTime=5}
Task{id=797, arrivalTime=42, serviceTime=3}
Task{id=279, arrivalTime=43, serviceTime=5}
Task{id=343, arrivalTime=43, serviceTime=7}
Task{id=734, arrivalTime=43, serviceTime=3}
Task{id=758, arrivalTime=43, serviceTime=4}
Task{id=90, arrivalTime=44, serviceTime=3}
Task{id=116, arrivalTime=44, serviceTime=3}
Task{id=118, arrivalTime=44, serviceTime=4}
Task{id=177, arrivalTime=44, serviceTime=4}
Task{id=257, arrivalTime=44, serviceTime=8}
Task{id=392, arrivalTime=44, serviceTime=4}
Task{id=406, arrivalTime=44, serviceTime=5}
Task{id=444, arrivalTime=44, serviceTime=3}
Task{id=560, arrivalTime=44, serviceTime=6}
Task{id=658, arrivalTime=44, serviceTime=4}
Task{id=903, arrivalTime=44, serviceTime=4}
Task{id=162, arrivalTime=45, serviceTime=6}
Task{id=218, arrivalTime=45, serviceTime=6}
Task{id=221, arrivalTime=45, serviceTime=5}
Task{id=420, arrivalTime=45, serviceTime=4}
Task{id=454, arrivalTime=45, serviceTime=8}
Task{id=519, arrivalTime=45, serviceTime=3}
Task{id=535, arrivalTime=45, serviceTime=6}
Task{id=578, arrivalTime=45, serviceTime=4}
Task{id=709, arrivalTime=45, serviceTime=4}
Task{id=965, arrivalTime=45, serviceTime=3}
Task{id=6, arrivalTime=46, serviceTime=6}
Task{id=74, arrivalTime=46, serviceTime=3}
Task{id=247, arrivalTime=46, serviceTime=6}
Task{id=278, arrivalTime=46, serviceTime=8}
Task{id=468, arrivalTime=46, serviceTime=4}
Task{id=513, arrivalTime=46, serviceTime=6}
Task{id=514, arrivalTime=46, serviceTime=7}
Task{id=531, arrivalTime=46, serviceTime=5}
Task{id=563, arrivalTime=46, serviceTime=5}
Task{id=569, arrivalTime=46, serviceTime=5}
Task{id=617, arrivalTime=46, serviceTime=6}
Task{id=721, arrivalTime=46, serviceTime=8}
Task{id=834, arrivalTime=46, serviceTime=3}
Task{id=878, arrivalTime=46, serviceTime=4}
Task{id=924, arrivalTime=46, serviceTime=5}
Task{id=987, arrivalTime=46, serviceTime=8}
Task{id=3, arrivalTime=47, serviceTime=4}
Task{id=26, arrivalTime=47, serviceTime=6}
Task{id=181, arrivalTime=47, serviceTime=7}
Task{id=349, arrivalTime=47, serviceTime=8}
Task{id=575, arrivalTime=47, serviceTime=4}
Task{id=633, arrivalTime=47, serviceTime=3}
Task{id=680, arrivalTime=47, serviceTime=3}
Task{id=684, arrivalTime=47, serviceTime=3}
Task{id=525, arrivalTime=48, serviceTime=4}
Task{id=608, arrivalTime=48, serviceTime=4}
Task{id=625, arrivalTime=48, serviceTime=8}
Task{id=726, arrivalTime=48, serviceTime=7}
Task{id=751, arrivalTime=48, serviceTime=3}
Task{id=781, arrivalTime=48, serviceTime=4}
Task{id=931, arrivalTime=48, serviceTime=5}
Task{id=8, arrivalTime=49, serviceTime=7}
Task{id=33, arrivalTime=49, serviceTime=4}
Task{id=102, arrivalTime=49, serviceTime=3}
Task{id=178, arrivalTime=49, serviceTime=7}
Task{id=194, arrivalTime=49, serviceTime=5}
Task{id=213, arrivalTime=49, serviceTime=4}
Task{id=237, arrivalTime=49, serviceTime=3}
Task{id=246, arrivalTime=49, serviceTime=7}
Task{id=354, arrivalTime=49, serviceTime=4}
Task{id=946, arrivalTime=49, serviceTime=8}
Task{id=979, arrivalTime=49, serviceTime=4}
Task{id=106, arrivalTime=50, serviceTime=4}
Task{id=127, arrivalTime=50, serviceTime=3}
Task{id=129, arrivalTime=50, serviceTime=5}
Task{id=148, arrivalTime=50, serviceTime=5}
Task{id=521, arrivalTime=50, serviceTime=3}
Task{id=540, arrivalTime=50, serviceTime=7}
Task{id=774, arrivalTime=50, serviceTime=3}
Task{id=779, arrivalTime=50, serviceTime=8}
Task{id=881, arrivalTime=50, serviceTime=5}
Task{id=951, arrivalTime=50, serviceTime=6}
Task{id=54, arrivalTime=51, serviceTime=3}
Task{id=152, arrivalTime=51, serviceTime=5}
Task{id=241, arrivalTime=51, serviceTime=5}
Task{id=310, arrivalTime=51, serviceTime=3}
Task{id=378, arrivalTime=51, serviceTime=3}
Task{id=408, arrivalTime=51, serviceTime=8}
Task{id=452, arrivalTime=51, serviceTime=4}
Task{id=605, arrivalTime=51, serviceTime=4}
Task{id=737, arrivalTime=51, serviceTime=4}
Task{id=917, arrivalTime=51, serviceTime=4}
Task{id=939, arrivalTime=51, serviceTime=4}
Task{id=20, arrivalTime=52, serviceTime=3}
Task{id=24, arrivalTime=52, serviceTime=5}
Task{id=215, arrivalTime=52, serviceTime=4}
Task{id=226, arrivalTime=52, serviceTime=4}
Task{id=391, arrivalTime=52, serviceTime=3}
Task{id=438, arrivalTime=52, serviceTime=8}
Task{id=529, arrivalTime=52, serviceTime=7}
Task{id=652, arrivalTime=52, serviceTime=5}
Task{id=669, arrivalTime=52, serviceTime=3}
Task{id=687, arrivalTime=52, serviceTime=5}
Task{id=725, arrivalTime=52, serviceTime=7}
Task{id=746, arrivalTime=52, serviceTime=8}
Task{id=832, arrivalTime=52, serviceTime=8}
Task{id=852, arrivalTime=52, serviceTime=4}
Task{id=125, arrivalTime=53, serviceTime=5}
Task{id=334, arrivalTime=53, serviceTime=8}
Task{id=390, arrivalTime=53, serviceTime=3}
Task{id=423, arrivalTime=53, serviceTime=7}
Task{id=556, arrivalTime=53, serviceTime=3}
Task{id=643, arrivalTime=53, serviceTime=5}
Task{id=904, arrivalTime=53, serviceTime=5}
Task{id=920, arrivalTime=53, serviceTime=4}
Task{id=995, arrivalTime=53, serviceTime=3}
Task{id=15, arrivalTime=54, serviceTime=3}
Task{id=30, arrivalTime=54, serviceTime=8}
Task{id=464, arrivalTime=54, serviceTime=3}
Task{id=579, arrivalTime=54, serviceTime=3}
Task{id=703, arrivalTime=54, serviceTime=5}
Task{id=705, arrivalTime=54, serviceTime=5}
Task{id=744, arrivalTime=54, serviceTime=8}
Task{id=750, arrivalTime=54, serviceTime=6}
Task{id=880, arrivalTime=54, serviceTime=5}
Task{id=976, arrivalTime=54, serviceTime=4}
Task{id=94, arrivalTime=55, serviceTime=5}
Task{id=184, arrivalTime=55, serviceTime=4}
Task{id=323, arrivalTime=55, serviceTime=3}
Task{id=676, arrivalTime=55, serviceTime=6}
Task{id=699, arrivalTime=55, serviceTime=4}
Task{id=845, arrivalTime=55, serviceTime=5}
Task{id=153, arrivalTime=56, serviceTime=5}
Task{id=214, arrivalTime=56, serviceTime=3}
Task{id=232, arrivalTime=56, serviceTime=3}
Task{id=281, arrivalTime=56, serviceTime=4}
Task{id=403, arrivalTime=56, serviceTime=7}
Task{id=442, arrivalTime=56, serviceTime=3}
Task{id=665, arrivalTime=56, serviceTime=8}
Task{id=695, arrivalTime=56, serviceTime=3}
Task{id=859, arrivalTime=56, serviceTime=5}
Task{id=867, arrivalTime=56, serviceTime=6}
Task{id=62, arrivalTime=57, serviceTime=6}
Task{id=78, arrivalTime=57, serviceTime=6}
Task{id=190, arrivalTime=57, serviceTime=4}
Task{id=666, arrivalTime=57, serviceTime=5}
Task{id=909, arrivalTime=57, serviceTime=5}
Task{id=986, arrivalTime=57, serviceTime=5}
Task{id=11, arrivalTime=58, serviceTime=3}
Task{id=49, arrivalTime=58, serviceTime=7}
Task{id=95, arrivalTime=58, serviceTime=5}
Task{id=312, arrivalTime=58, serviceTime=7}
Task{id=440, arrivalTime=58, serviceTime=4}
Task{id=683, arrivalTime=58, serviceTime=6}
Task{id=715, arrivalTime=58, serviceTime=5}
Task{id=823, arrivalTime=58, serviceTime=4}
Task{id=961, arrivalTime=58, serviceTime=7}
Task{id=57, arrivalTime=59, serviceTime=4}
Task{id=58, arrivalTime=59, serviceTime=6}
Task{id=233, arrivalTime=59, serviceTime=4}
Task{id=243, arrivalTime=59, serviceTime=8}
Task{id=772, arrivalTime=59, serviceTime=3}
Task{id=963, arrivalTime=59, serviceTime=7}
Task{id=999, arrivalTime=59, serviceTime=8}
Task{id=37, arrivalTime=60, serviceTime=4}
Task{id=122, arrivalTime=60, serviceTime=6}
Task{id=130, arrivalTime=60, serviceTime=5}
Task{id=545, arrivalTime=60, serviceTime=6}
Task{id=601, arrivalTime=60, serviceTime=5}
Task{id=678, arrivalTime=60, serviceTime=5}
Task{id=796, arrivalTime=60, serviceTime=3}
Task{id=935, arrivalTime=60, serviceTime=8}
Task{id=998, arrivalTime=60, serviceTime=4}
Task{id=5, arrivalTime=61, serviceTime=4}
Task{id=12, arrivalTime=61, serviceTime=4}
Task{id=480, arrivalTime=61, serviceTime=3}
Task{id=716, arrivalTime=61, serviceTime=4}
Task{id=949, arrivalTime=61, serviceTime=3}
Task{id=128, arrivalTime=62, serviceTime=3}
Task{id=377, arrivalTime=62, serviceTime=5}
Task{id=414, arrivalTime=62, serviceTime=3}
Task{id=441, arrivalTime=62, serviceTime=5}
Task{id=512, arrivalTime=62, serviceTime=5}
Task{id=620, arrivalTime=62, serviceTime=5}
Task{id=662, arrivalTime=62, serviceTime=4}
Task{id=792, arrivalTime=62, serviceTime=5}
Task{id=883, arrivalTime=62, serviceTime=5}
Task{id=953, arrivalTime=62, serviceTime=6}
Task{id=2, arrivalTime=63, serviceTime=4}
Task{id=93, arrivalTime=63, serviceTime=3}
Task{id=183, arrivalTime=63, serviceTime=4}
Task{id=330, arrivalTime=63, serviceTime=7}
Task{id=486, arrivalTime=63, serviceTime=7}
Task{id=689, arrivalTime=63, serviceTime=6}
Task{id=877, arrivalTime=63, serviceTime=5}
Task{id=897, arrivalTime=63, serviceTime=4}
Task{id=932, arrivalTime=63, serviceTime=7}
Task{id=940, arrivalTime=63, serviceTime=4}
Task{id=943, arrivalTime=63, serviceTime=8}
Task{id=947, arrivalTime=63, serviceTime=3}
Task{id=107, arrivalTime=64, serviceTime=5}
Task{id=200, arrivalTime=64, serviceTime=4}
Task{id=542, arrivalTime=64, serviceTime=4}
Task{id=553, arrivalTime=64, serviceTime=5}
Task{id=694, arrivalTime=64, serviceTime=8}
Task{id=937, arrivalTime=64, serviceTime=5}
Task{id=87, arrivalTime=65, serviceTime=7}
Task{id=133, arrivalTime=65, serviceTime=3}
Task{id=387, arrivalTime=65, serviceTime=3}
Task{id=467, arrivalTime=65, serviceTime=4}
Task{id=657, arrivalTime=65, serviceTime=8}
Task{id=690, arrivalTime=65, serviceTime=3}
Task{id=164, arrivalTime=66, serviceTime=5}
Task{id=263, arrivalTime=66, serviceTime=6}
Task{id=429, arrivalTime=66, serviceTime=5}
Task{id=584, arrivalTime=66, serviceTime=4}
Task{id=611, arrivalTime=66, serviceTime=5}
Task{id=693, arrivalTime=66, serviceTime=8}
Task{id=798, arrivalTime=66, serviceTime=4}
Task{id=893, arrivalTime=66, serviceTime=3}
Task{id=899, arrivalTime=66, serviceTime=5}
Task{id=927, arrivalTime=66, serviceTime=8}
Task{id=82, arrivalTime=67, serviceTime=6}
Task{id=199, arrivalTime=67, serviceTime=6}
Task{id=230, arrivalTime=67, serviceTime=4}
Task{id=370, arrivalTime=67, serviceTime=4}
Task{id=402, arrivalTime=67, serviceTime=7}
Task{id=426, arrivalTime=67, serviceTime=3}
Task{id=785, arrivalTime=67, serviceTime=4}
Task{id=790, arrivalTime=67, serviceTime=5}
Task{id=10, arrivalTime=68, serviceTime=5}
Task{id=182, arrivalTime=68, serviceTime=5}
Task{id=251, arrivalTime=68, serviceTime=4}
Task{id=311, arrivalTime=68, serviceTime=8}
Task{id=400, arrivalTime=68, serviceTime=3}
Task{id=632, arrivalTime=68, serviceTime=5}
Task{id=700, arrivalTime=68, serviceTime=3}
Task{id=710, arrivalTime=68, serviceTime=3}
Task{id=747, arrivalTime=68, serviceTime=3}
Task{id=756, arrivalTime=68, serviceTime=3}
Task{id=769, arrivalTime=68, serviceTime=5}
Task{id=192, arrivalTime=69, serviceTime=4}
Task{id=259, arrivalTime=69, serviceTime=3}
